isin,company_name,type,nse_symbol,bse_script_code,open_date,close_date,listing_date,issue_price,issue_amount_cr,pricing_method,listing_at,lead_manager,year,market_maker,market_maker_src,fresh_issue_cr,fresh_issue_cr_src,ofs_cr,ofs_cr_src,ofs_pct,ofs_pct_src,anchor_allocation_cr,anchor_allocation_cr_src,listing_open,listing_open_src,listing_high,listing_high_src,listing_low,listing_low_src,listing_close,listing_close_src,objects_of_issue,objects_of_issue_src,issue_size_cr,issue_size_cr_src,sub_qib_x,sub_nii_x,sub_retail_x,sub_total_x,sub_qib_cr,sub_nii_cr,sub_retail_cr,sub_total_cr,gmp_pct,promoter_pre_issue_pct,promoter_post_issue_pct,price_band_low,book_built,lot_size_shares,min_investment_rs,pe_ratio,pat_ttm_cr,sales_ttm_cr,eps_ttm,net_sales_yr1,net_sales_yr2,net_sales_yr3,operating_profit_yr1,operating_profit_yr2,operating_profit_yr3,pat_yr1,pat_yr2,pat_yr3,eps_yr1,eps_yr2,eps_yr3,shareholder_funds_yr1,shareholder_funds_yr2,shareholder_funds_yr3,borrowings_yr1,borrowings_yr2,borrowings_yr3,total_assets_yr1,total_assets_yr2,total_assets_yr3,operating_cf_yr1,operating_cf_yr2,operating_cf_yr3,pre_ipo_pat_margin_pct,pre_ipo_roe_pct,pre_ipo_debt_equity,pre_ipo_net_sales,pre_ipo_pat,pre_ipo_fin_year,pre_ipo_years_available,sub_total_x_src,pat_yr3_src,gmp_pct_src,promoter_post_issue_pct_src,ticker_ns,ticker_bo,confidence,confidence_reason,isin_xchg_check,ticker_needs_review,name_at_ipo,official_isin_name,name_isin_check
INE0UJF01018,Sharvaya Metals Ltd.,SME,,544506.0,2025-09-04,2025-09-09,2025-09-12,196.0,58.8,Bookbuilding,BSE SME,Expert Global,2025,Globalworth Securities Ltd.,chittorgarh,46.0,chittorgarh,10.0,chittorgarh,16.9,chittorgarh,16.72,chittorgarh,219.0,chittorgarh,219.0,chittorgarh,208.05,chittorgarh,208.05,chittorgarh,To meet the working capital requirements | To fund capital expenditure for Civil construction and electrification | To fund capital expenditure for purchase of Plant and Machinery | General corporate purposes,chittorgarh,59.0,chittorgarh,1.3,4.8,6.3,4.6,14.31,54.06,123.53,191.9,10.71,88.29,61.3,192.0,True,1200.0,235200.0,11.5,13.0,113.0,17.1,70.0,71.0,113.0,4.0,4.0,20.0,2.0,2.0,13.0,2.7,2.1,16.6,6.0,8.0,23.0,6.0,4.0,5.0,29.0,30.0,48.0,4.0,3.0,2.0,11.5,56.52,0.22,113.0,13.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544506.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Sharvaya Metals Ltd.,Sharvaya Metals Ltd,match
INE1DM601016,Vigor Plast India Ltd.,SME,VIGOR,,2025-09-04,2025-09-09,2025-09-12,81.0,25.1,Bookbuilding,NSE SME,Unistone Capital,2025,Alacrity Securities Ltd.,chittorgarh,19.0,chittorgarh,5.0,chittorgarh,20.0,chittorgarh,7.08,chittorgarh,85.0,chittorgarh,89.25,chittorgarh,85.0,chittorgarh,85.7,chittorgarh,"Repayment of certain secured borrowings availed by the Company | Funding capital expenditure towards the development and construction of new warehouse in Ahmedabad, Gujarat | General corporate purposes",chittorgarh,25.0,chittorgarh,0.0,0.0,0.0,0.0,18.83,26.67,20.84,66.34,,99.99,70.05,77.0,True,3200.0,259200.0,12.3,5.0,46.0,6.6,37.0,42.0,46.0,3.0,8.0,13.0,0.0,3.0,5.0,0.4,3.9,6.6,2.0,5.0,13.0,3.0,11.0,10.0,20.0,36.0,41.0,5.0,2.0,15.0,10.87,38.46,0.77,46.0,5.0,Mar 2025,3.0,sharescart,sharescart,,sharescart,VIGOR.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Vigor Plast India Ltd.,Vigor Plast India Limited,match
INE104201012,Austere Systems Ltd.,SME,,544505.0,2025-09-03,2025-09-09,2025-09-12,55.0,15.57,Bookbuilding,BSE SME,GYR Capital,2025,Wiinance Financial Services Pvt.Ltd. SKI Capital Services Ltd.,chittorgarh,15.0,chittorgarh,1.0,chittorgarh,6.2,chittorgarh,4.4,chittorgarh,75.55,chittorgarh,79.32,chittorgarh,71.78,chittorgarh,79.32,chittorgarh,Funding the working capital requirements of the company | General Corporate Purposes,chittorgarh,16.0,chittorgarh,236.5,1594.6,1090.9,1001.8,697.19,4823.57,5664.1,11184.85,18.18,91.67,66.8,52.0,True,4000.0,220000.0,10.2,4.0,19.0,5.4,15.0,19.0,19.0,3.0,6.0,6.0,2.0,4.0,4.0,2.5,5.9,5.2,5.0,9.0,16.0,0.0,0.0,0.0,8.0,12.0,18.0,-0.0,3.0,1.0,21.05,25.0,0.0,19.0,4.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544505.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Austere Systems Ltd.,Austere Systems Ltd,match
INE15B101011,Optivalue Tek Consulting Ltd.,SME,OPTIVALUE,,2025-09-02,2025-09-04,2025-09-10,84.0,51.82,Bookbuilding,NSE SME,Share India Capital,2025,Choice Equity Broking Pvt.Ltd.,chittorgarh,49.0,chittorgarh,3.0,chittorgarh,5.8,chittorgarh,14.58,chittorgarh,103.6,chittorgarh,107.55,chittorgarh,101.7,chittorgarh,102.6,chittorgarh,To meet the expenses for development of new products | Capital expenditure towards upgrading the existing IT hardware and software for   the Company | Expenditure For Setup Of Branch Office at Bangalore | To meet the working capital requirements | General Corporate Purposes | Total,chittorgarh,52.0,chittorgarh,0.0,0.0,0.0,0.0,483.41,888.95,860.72,2233.08,17.86,87.0,64.07,80.0,True,3200.0,268800.0,11.4,12.0,56.0,7.4,39.0,37.0,56.0,5.0,8.0,17.0,3.0,5.0,12.0,1.8,3.7,7.0,12.0,18.0,32.0,7.0,2.0,1.0,23.0,29.0,47.0,3.0,7.0,-4.0,21.43,37.5,0.03,56.0,12.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,OPTIVALUE.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Optivalue Tek Consulting Ltd.,Optivalue Tek Consulting Limited,match
INE0ZOM01013,Goel Construction Co.Ltd.,SME,,544504.0,2025-09-02,2025-09-04,2025-09-09,263.0,100.15,Bookbuilding,BSE SME,Srujan Alpha Capital,2025,Choice Equity Broking Pvt.Ltd. Rikhav Securities Ltd.,chittorgarh,76.0,chittorgarh,19.0,chittorgarh,19.0,chittorgarh,27.93,chittorgarh,302.5,chittorgarh,317.6,chittorgarh,302.05,chittorgarh,317.6,chittorgarh,Capital expenditure towards purchase of additional equipments and fleets | Repayment / prepayment of certain outstanding borrowings availed by the company | General corporate purposes,chittorgarh,100.0,chittorgarh,124.2,165.9,88.5,115.8,2313.93,3155.04,2889.63,8360.56,22.05,97.7,91.33,250.0,True,800.0,210400.0,7.8,38.0,590.0,33.7,271.0,386.0,590.0,26.0,39.0,62.0,14.0,23.0,38.0,12.6,19.9,33.7,71.0,93.0,132.0,17.0,17.0,14.0,205.0,220.0,265.0,24.0,48.0,38.0,6.44,28.79,0.11,590.0,38.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544504.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Goel Construction Co.Ltd.,Goel Construction Company Ltd,match
INE0ZN101029,Rachit Prints Ltd.,SME,,544503.0,2025-09-01,2025-09-03,2025-09-08,149.0,19.5,Bookbuilding,BSE SME,Khambatta Securities,2025,Prabhat Financial Services Ltd.,chittorgarh,19.0,chittorgarh,1.0,chittorgarh,5.0,chittorgarh,,,119.2,chittorgarh,119.2,chittorgarh,113.25,chittorgarh,113.25,chittorgarh,Working Capital Requirement | To fund the expansion plan of the Company i.e. Capital expenditure towards purchase of Plant and Machinery. | Partial Pre-payment of term loans to bank. | General Corporate Purpose,chittorgarh,20.0,chittorgarh,1.0,1.2,2.7,1.9,0.39,12.28,24.82,37.49,14.09,92.09,67.69,140.0,True,2000.0,298000.0,11.5,5.0,42.0,13.0,32.0,37.0,42.0,2.0,4.0,7.0,0.0,2.0,5.0,1.0,6.1,12.6,3.0,5.0,12.0,6.0,3.0,4.0,23.0,19.0,26.0,-1.0,9.0,0.0,11.9,41.67,0.33,42.0,5.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544503.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Rachit Prints Ltd.,Rachit Prints Ltd,match
INE0XX801016,Sugs Lloyd Ltd.,SME,,544501.0,2025-08-29,2025-09-02,2025-09-05,123.0,85.66,Bookbuilding,BSE SME,3Dimension Capital,2025,Aftertrade Broking Pvt.Ltd.,chittorgarh,81.0,chittorgarh,5.0,chittorgarh,5.8,chittorgarh,4.99,chittorgarh,119.9,chittorgarh,125.85,chittorgarh,116.5,chittorgarh,125.85,chittorgarh,To Meet Working Capital Requirement | General Corporate Purposes,chittorgarh,86.0,chittorgarh,2.0,4.7,2.1,3.1,7.11,146.64,97.32,251.07,4.88,99.99,70.0,117.0,True,2000.0,246000.0,11.9,17.0,176.0,10.3,36.0,65.0,176.0,3.0,13.0,27.0,2.0,10.0,17.0,1.4,6.4,10.3,11.0,22.0,39.0,0.0,0.0,0.0,25.0,48.0,133.0,-10.0,-4.0,-44.0,9.66,43.59,0.0,176.0,17.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544501.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Sugs Lloyd Ltd.,Sugs Lloyd Ltd,match
INE1OIC01018,Snehaa Organics Ltd.,SME,SNEHAA,,2025-08-29,2025-09-02,2025-09-05,122.0,32.68,Bookbuilding,NSE SME,Novus Capital,2025,Nirman Share Brokers Pvt.Ltd.,chittorgarh,31.0,chittorgarh,2.0,chittorgarh,6.1,chittorgarh,,,122.0,chittorgarh,122.0,chittorgarh,115.9,chittorgarh,115.9,chittorgarh,Working Capital Requirement | To Repayment of loans availed by the Company | General Corporate Purposes | Issue expenses,chittorgarh,33.0,chittorgarh,0.0,0.0,0.0,0.0,64.86,241.07,557.54,863.47,12.3,99.99,73.68,115.0,True,2000.0,244000.0,12.4,7.0,26.0,9.8,14.0,24.0,26.0,4.0,6.0,12.0,3.0,4.0,7.0,3.7,4.9,9.8,4.0,7.0,15.0,4.0,3.0,5.0,11.0,17.0,30.0,1.0,5.0,3.0,26.92,46.67,0.33,26.0,7.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,SNEHAA.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Snehaa Organics Ltd.,Snehaa Organics Limited,match
INE15MX01014,Abril Paper Tech Ltd.,SME,,544500.0,2025-08-29,2025-09-02,2025-09-05,61.0,13.42,Fixed Price,BSE SME,Interactive Financial,2025,B.N.Rathi Securities Ltd.,chittorgarh,13.0,chittorgarh,0.0,chittorgarh,0.0,chittorgarh,,,48.8,chittorgarh,51.24,chittorgarh,46.37,chittorgarh,49.38,chittorgarh,Capital Expenditure for purchase of machineries | Working Capital | General Corporate Purpose,chittorgarh,13.0,chittorgarh,0.0,0.0,0.0,0.0,,,,,6.56,85.2,61.71,,False,4000.0,0.0,,1.0,61.0,2.5,,7.0,61.0,,1.0,2.0,,0.0,1.0,,0.8,2.4,,7.0,11.0,,0.0,0.0,,8.0,13.0,,-3.0,-3.0,1.64,9.09,0.0,61.0,1.0,Mar 2025,2.0,sharescart,sharescart,ipowatch,sharescart,,544500.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Abril Paper Tech Ltd.,Abril Paper Tech Ltd,match
INE0RTI01017,Oval Projects Engineering Ltd.,SME,,544498.0,2025-08-28,2025-09-01,2025-09-04,85.0,46.74,Bookbuilding,BSE SME,SMC Capitals,2025,SMC Global Securities Ltd.,chittorgarh,44.0,chittorgarh,3.0,chittorgarh,6.4,chittorgarh,7.96,chittorgarh,85.25,chittorgarh,86.0,chittorgarh,85.0,chittorgarh,85.05,chittorgarh,Utilization towards long-term working capital requirements of the Company | General Corporate Purposes,chittorgarh,47.0,chittorgarh,6.2,0.9,0.8,1.6,32.95,12.68,15.4,61.02,9.41,72.19,53.07,80.0,True,3200.0,272000.0,12.7,9.0,102.0,6.7,59.0,78.0,102.0,9.0,11.0,20.0,3.0,4.0,9.0,5.6,3.2,6.1,18.0,34.0,56.0,7.0,3.0,5.0,82.0,104.0,156.0,12.0,-1.0,-16.0,8.82,16.07,0.09,102.0,9.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544498.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Oval Projects Engineering Ltd.,Oval Projects Engineering Ltd,match
INE1CRQ01014,Current Infraprojects Ltd.,SME,CURRENT,,2025-08-26,2025-08-29,2025-09-03,80.0,41.8,Bookbuilding,NSE SME,Holani Consultants,2025,Holani Consultants Pvt.Ltd.,chittorgarh,40.0,chittorgarh,2.0,chittorgarh,4.8,chittorgarh,11.62,chittorgarh,152.0,chittorgarh,159.6,chittorgarh,144.4,chittorgarh,152.75,chittorgarh,"Investment in Equity of the wholly owned subsidiary, Current Infra Dhanbad Solar Private Limited for setting up 1800 KW solar plant under RESCO Model at Indian Institute of Technology (Indian School of Mines) IIT(ISM), Dhanbad, Jharkhand | Funding the working capital requirement of the company | General corporate purposes",chittorgarh,42.0,chittorgarh,0.0,0.0,0.0,0.0,1487.51,3740.48,5410.18,10638.71,18.75,96.96,70.4982,76.0,True,3200.0,256000.0,11.4,9.0,91.0,7.0,,,91.0,,,15.0,,,9.0,,,7.0,,,24.0,,,10.0,,,79.0,,,-1.0,9.89,37.5,0.42,91.0,9.0,Mar 2025,1.0,sharescart,sharescart,ipowatch,sharescart,CURRENT.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Current Infraprojects Ltd.,Current Infraprojects Limited,match
INE14DW01018,Sattva Engineering Construction Ltd.,SME,SATTVAENGG,,2025-08-26,2025-08-29,2025-09-03,75.0,35.38,Bookbuilding,NSE SME,Vivro Financial,2025,Rikhav Securities Ltd.,chittorgarh,34.0,chittorgarh,1.0,chittorgarh,2.9,chittorgarh,9.97,chittorgarh,95.1,chittorgarh,99.85,chittorgarh,95.1,chittorgarh,99.85,chittorgarh,To meet long-term working capital requirements | General Corporate Purposes | Total,chittorgarh,35.0,chittorgarh,123.39,351.59,172.89,198.17,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ipowatch,,ipowatch,,SATTVAENGG.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Sattva Engineering Construction Ltd.,Sattva Engineering Construction Limited,match
INE12P601017,Globtier Infotech Ltd.,SME,,544494.0,2025-08-25,2025-08-28,2025-09-02,72.0,31.05,Fixed Price,BSE SME,Shannon Advisors,2025,Nikunj Stock Brokers Ltd.,chittorgarh,26.0,chittorgarh,4.0,chittorgarh,12.9,chittorgarh,,,57.6,chittorgarh,57.6,chittorgarh,54.72,chittorgarh,54.72,chittorgarh,"Funding the working capital requirements of the Company | Repayment/prepayment, in full or part, of certain loans availed by the Company | General Corporate Purpose",chittorgarh,31.0,chittorgarh,0.0,0.0,0.0,0.0,,,,,23.61,99.87,71.38,,False,3200.0,0.0,,5.0,94.0,4.9,86.0,88.0,94.0,7.0,8.0,12.0,3.0,4.0,5.0,3.0,3.3,4.9,11.0,15.0,20.0,2.0,2.0,1.0,33.0,43.0,53.0,6.0,0.0,7.0,5.32,25.0,0.05,94.0,5.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544494.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Globtier Infotech Ltd.,Globtier Infotech Ltd,match
INE0M3X01010,NIS Management Ltd.,SME,,544495.0,2025-08-25,2025-08-28,2025-09-02,111.0,60.01,Bookbuilding,BSE SME,Share India Capital,2025,Share India Securities Ltd.,chittorgarh,48.0,chittorgarh,8.0,chittorgarh,13.3,chittorgarh,16.72,chittorgarh,108.0,chittorgarh,108.0,chittorgarh,102.6,chittorgarh,102.6,chittorgarh,To Meet Working Capital Requirements | General Corporate Purpose,chittorgarh,60.0,chittorgarh,2.1,6.7,1.1,3.0,23.68,82.24,21.9,127.82,6.31,95.99,69.63,105.0,True,2400.0,266400.0,9.0,19.0,402.0,12.4,341.0,378.0,402.0,30.0,34.0,30.0,16.0,18.0,19.0,11.1,12.6,12.3,115.0,134.0,152.0,23.0,15.0,8.0,225.0,247.0,255.0,11.0,12.0,15.0,4.73,12.5,0.05,402.0,19.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,,544495.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,NIS Management Ltd.,NIS Management Ltd,match
INE0VTV01012,Anondita Medicare Ltd.,SME,ANONDITA,,2025-08-22,2025-08-26,2025-09-01,145.0,69.5,Bookbuilding,NSE SME,Narnolia Financial,2025,Mansi Share & Stock Broking Pvt.Ltd.,chittorgarh,66.0,chittorgarh,3.0,chittorgarh,4.3,chittorgarh,19.58,chittorgarh,275.5,chittorgarh,289.25,chittorgarh,261.75,chittorgarh,289.25,chittorgarh,Funding capital expenditure requirements for the purchase of equipment/machineries | Funding the Working Capital requirement | Unidentified Acquisition and General Corporate Purposes,chittorgarh,69.0,chittorgarh,0.0,0.0,0.0,0.0,2010.4,5255.71,6586.51,13852.62,19.31,83.95,61.71,137.0,True,2000.0,290000.0,10.4,16.0,77.0,14.0,,,77.0,,,26.0,,,16.0,,,11.9,,,38.0,,,12.0,,,78.0,,,-10.0,20.78,42.11,0.32,77.0,16.0,Mar 2025,1.0,sharescart,sharescart,ipowatch,sharescart,ANONDITA.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Anondita Medicare Ltd.,Anondita Medicare Limited,match
INE1DLF01018,Shivashrit Foods Ltd.,SME,SHIVASHRIT,,2025-08-22,2025-08-26,2025-09-01,142.0,70.03,Bookbuilding,NSE SME,Mark Corporate,2025,Asnani Stock Broker Pvt.Ltd.,chittorgarh,58.0,chittorgarh,9.0,chittorgarh,12.9,chittorgarh,19.92,chittorgarh,148.5,chittorgarh,148.5,chittorgarh,141.1,chittorgarh,141.45,chittorgarh,Capital Expenditure (“Expansion Project”) | Working Capital Requirement for Expansion Project | General Corporate Purpose,chittorgarh,70.0,chittorgarh,0.0,0.0,0.0,0.0,21.1,55.21,61.8,138.11,5.63,100.0,73.0,135.0,True,2000.0,284000.0,16.5,12.0,105.0,8.6,45.0,76.0,105.0,5.0,20.0,24.0,2.0,12.0,12.0,1.1,8.3,8.6,11.0,23.0,35.0,13.0,12.0,9.0,48.0,83.0,109.0,-0.0,5.0,-8.0,11.43,34.29,0.26,105.0,12.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,SHIVASHRIT.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Shivashrit Foods Ltd.,Shivashrit Foods Limited,match
INE0UQ601012,Classic Electrodes (India) Ltd.,SME,CLASSICEIL,,2025-08-22,2025-08-26,2025-09-01,87.0,41.51,Bookbuilding,NSE SME,GYR Capital,2025,Wiinance Financial Services Pvt.Ltd.,chittorgarh,39.0,chittorgarh,3.0,chittorgarh,7.1,chittorgarh,11.69,chittorgarh,100.0,chittorgarh,101.0,chittorgarh,95.0,chittorgarh,95.0,chittorgarh,Funding capital expenditure of our company to purchase Plant and Machinery | Repayment of a portion of certain outstanding borrowing availed by the company | Funding the working capital requirements of the company | General Corporate Purposes,chittorgarh,42.0,chittorgarh,0.0,0.0,0.0,0.0,664.0,2098.2,2169.1,4931.3,20.69,97.73,71.77,82.0,True,3200.0,278400.0,9.9,12.0,206.0,8.8,151.0,194.0,206.0,9.0,21.0,22.0,2.0,10.0,12.0,1.6,7.2,8.8,22.0,34.0,45.0,4.0,3.0,2.0,77.0,93.0,119.0,2.0,3.0,8.0,5.83,26.67,0.04,206.0,12.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,CLASSICEIL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Classic Electrodes (India) Ltd.,Classic Electrodes (India) Limited,match
INE0YDV01010,ARC Insulation & Insulators Ltd.,SME,ARCIIL,,2025-08-21,2025-08-25,2025-08-29,125.0,41.19,Bookbuilding,NSE SME,Gretex Corporate,2025,Gretex Share Broking Pvt.Ltd. Nikunj Stock Brokers Ltd.,chittorgarh,36.0,chittorgarh,3.0,chittorgarh,7.3,chittorgarh,11.71,chittorgarh,145.0,chittorgarh,145.0,chittorgarh,137.75,chittorgarh,137.75,chittorgarh,Capital Expenditure towards set up of Factory shed for New Manufacturing unit | Purchase of New Office Space | Repayment/Pre-payment of Certain Debt Facilities including Bridge Finance | Working Capital Requirements | General Corporate Purposes | Total,chittorgarh,41.0,chittorgarh,0.0,0.0,0.0,0.0,118.34,160.1,237.43,515.86,64.0,94.48,64.11,119.0,True,2000.0,250000.0,10.2,9.0,33.0,12.2,24.0,28.0,33.0,5.0,9.0,13.0,3.0,6.0,9.0,3.9,8.9,11.8,6.0,12.0,25.0,3.0,2.0,3.0,18.0,22.0,39.0,1.0,9.0,0.0,27.27,36.0,0.12,33.0,9.0,Mar 2025,3.0,sharescart,sharescart,investorgain,sharescart,ARCIIL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,ARC Insulation & Insulators Ltd.,ARC Insulation & Insulators Limited,match
INE191201016,LGT Business Connextions Ltd.,SME,,544489.0,2025-08-19,2025-08-21,2025-08-26,107.0,28.09,Fixed Price,BSE SME,Mark Corporate,2025,Asnani Stock Broker Pvt.Ltd.,chittorgarh,24.0,chittorgarh,3.0,chittorgarh,10.7,chittorgarh,,,85.6,chittorgarh,85.6,chittorgarh,81.35,chittorgarh,81.35,chittorgarh,Capital Expenditure | Working Capital Requirement | General Corporate Purpose,chittorgarh,28.0,chittorgarh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544489.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,LGT Business Connextions Ltd.,LGT Business Connextions Ltd,match
INE17VO01028,Studio LSD Ltd.,SME,STUDIOLSD,,2025-08-18,2025-08-20,2025-08-25,54.0,74.25,Bookbuilding,NSE SME,Corpwis,2025,Rikhav Securities Ltd.,chittorgarh,56.0,chittorgarh,15.0,chittorgarh,20.3,chittorgarh,,,43.2,chittorgarh,43.2,chittorgarh,41.05,chittorgarh,41.05,chittorgarh,Capital Expenditure | Working Capital Requirement | General Corporate Purposes,chittorgarh,74.0,chittorgarh,0.0,0.0,0.0,0.0,0.71,38.86,192.07,231.64,48.15,100.0,72.46,51.0,True,4000.0,216000.0,18.6,12.0,104.0,2.9,47.0,102.0,104.0,4.0,15.0,16.0,3.0,11.0,12.0,0.8,3.2,2.9,5.0,16.0,28.0,0.0,0.0,0.0,18.0,36.0,47.0,1.0,8.0,6.0,11.54,42.86,0.0,104.0,12.0,Mar 2025,3.0,sharescart,sharescart,ipowatch,sharescart,STUDIOLSD.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Studio LSD Ltd.,Studio LSD Limited,match
INE632Q01018,Mahendra Realtors & Infrastructure Ltd.,SME,MRIL,,2025-08-12,2025-08-14,2025-08-20,85.0,49.45,Bookbuilding,NSE SME,Novus Capital,2025,Rikhav Securities Ltd.,chittorgarh,38.0,chittorgarh,9.0,chittorgarh,18.4,chittorgarh,,,68.0,chittorgarh,68.0,chittorgarh,64.6,chittorgarh,64.6,chittorgarh,Working Capital Requirement | General Corporate Purposes | Issue Expenses,chittorgarh,49.0,chittorgarh,0.0,0.0,0.0,0.0,20.74,624.29,601.2,1246.24,11.76,100.0,73.68,75.0,True,3200.0,272000.0,9.9,15.0,125.0,8.6,63.0,101.0,125.0,9.0,17.0,22.0,4.0,12.0,15.0,2.3,6.7,8.6,44.0,56.0,71.0,0.0,0.0,0.0,98.0,93.0,137.0,10.0,22.0,-6.0,12.0,21.13,0.0,125.0,15.0,Mar 2025,3.0,sharescart,sharescart,investorgain,sharescart,MRIL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Mahendra Realtors & Infrastructure Ltd.,Mahendra Realtors & Infrastructure Limited,match
INE111601014,Icodex Publishing Solutions Ltd.,SME,,544483.0,2025-08-11,2025-08-13,2025-08-19,102.0,42.03,Bookbuilding,BSE SME,Indcap,2025,Giriraj Stock Broking Pvt.Ltd.,chittorgarh,33.0,chittorgarh,7.0,chittorgarh,16.7,chittorgarh,,,81.6,chittorgarh,81.6,chittorgarh,77.55,chittorgarh,77.55,chittorgarh,Purchase of new office premises | Purchase of hardware for new office | Working capital requirement | General Corporate Purpose,chittorgarh,42.0,chittorgarh,33.1,1.5,4.7,3.8,36.44,32.84,90.62,159.9,,88.24,64.44,98.0,True,2400.0,244800.0,14.0,9.0,22.0,7.3,10.0,10.0,22.0,2.0,5.0,14.0,2.0,4.0,9.0,1.5,3.7,7.3,4.0,9.0,19.0,0.0,0.0,0.0,6.0,11.0,25.0,1.0,4.0,6.0,40.91,47.37,0.0,22.0,9.0,Mar 2025,3.0,sharescart,sharescart,,sharescart,,544483.BO,isin_authoritative,ISIN→symbol from official BSE list,match,,Icodex Publishing Solutions Ltd.,Icodex Publishing Solutions Ltd,match
INE0VG001016,ANB Metal Cast Ltd.,SME,AMCL,,2025-08-08,2025-08-12,2025-08-18,156.0,49.92,Bookbuilding,NSE SME,Sun Capital,2025,Pure Broking Pvt.Ltd.,chittorgarh,47.0,chittorgarh,3.0,chittorgarh,6.0,chittorgarh,14.02,chittorgarh,164.0,chittorgarh,172.2,chittorgarh,164.0,chittorgarh,172.2,chittorgarh,Funding capital expenditure requirements for the proposed expansion in existing manufacturing facilities of our Company by constructing additional floor and installation of additional plant and machineries | Part funding long-term working capital requirements | General Corporate Purposes.,chittorgarh,50.0,chittorgarh,0.0,0.0,0.0,0.0,9.75,19.94,39.26,68.95,,91.49,66.75,148.0,True,1600.0,249600.0,12.3,10.0,163.0,12.7,84.0,112.0,163.0,3.0,11.0,18.0,2.0,5.0,10.0,2.5,7.1,11.9,5.0,11.0,34.0,7.0,14.0,7.0,44.0,64.0,98.0,-6.0,-7.0,4.0,6.13,29.41,0.21,163.0,10.0,Mar 2025,3.0,sharescart,sharescart,,sharescart,AMCL.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,ANB Metal Cast Ltd.,ANB Metal Cast Limited,match
INE0UOY01019,Medistep Healthcare Ltd.,SME,MEDISTEP,,2025-08-08,2025-08-12,2025-08-18,43.0,16.1,Fixed Price,NSE SME,Novus Capital,2025,Nirman Share Brokers Pvt.Ltd.,chittorgarh,15.0,chittorgarh,1.0,chittorgarh,6.2,chittorgarh,,,53.0,chittorgarh,53.0,chittorgarh,50.35,chittorgarh,50.35,chittorgarh,Funding of capital expenditure towards purchase of plant and machineries for expansion at the existing manufacturing facility | Working Capital requirements | General Corporate Purpose,chittorgarh,16.0,chittorgarh,0.0,0.0,0.0,0.0,,,,,27.91,93.62,68.96,,False,6000.0,0.0,,4.0,50.0,4.0,,32.0,50.0,,4.0,6.0,,3.0,4.0,,3.0,4.0,,12.0,17.0,,0.0,0.0,,15.0,23.0,,-7.0,0.0,8.0,23.53,0.0,50.0,4.0,Mar 2025,2.0,sharescart,sharescart,ipowatch,sharescart,MEDISTEP.NS,,isin_authoritative,ISIN→symbol from official NSE list,match,,Medistep Healthcare Ltd.,Medistep Healthcare Limited,match
